ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev
wnoise_708	cosine	24.0	0.0	0.547547380116	3.22613600437	12.0	6.85304344321	0.153050008716	0.873642740229	1.53109019102	-1.41036718093	2.94145737195	-1.08559686564	-1.64884898932	10	0.458022704072	0.0695273941218
wnoise_478	cosine	24.0	0.0	10.6043118926	3.64205055291	7.07347425013	3.08884297622	-0.0680605125157	0.875019933791	1.78499184182	-1.77923449151	3.56422633333	-1.00323585808	-1.20645530632	10	0.457894720774	0.049289584962
wnoise_569	cosine	24.0	0.0	10.6057538296	2.53101163367	14.0707526464	3.07429637932	-0.168790513685	0.89502407869	1.40440377711	-1.44819833333	2.85260211044	-0.969759282819	-0.754027237452	10	0.457655658595	0.0773511902721
wnoise_42	cosine	24.0	0.0	7.3911159193	6.33091171964	16.3402606241	3.40396348575	0.0782718695792	0.906764862051	1.69560398259	-2.56972673434	4.26533071693	-0.659838246585	-1.70486492044	10	0.45690942211	0.0802636853959
wnoise_294	cosine	24.0	0.0	1.34026062407	2.58849350528	5.8791190288	2.20255970458	-0.154459858634	0.856107995617	1.14003522974	-2.02103978756	3.1610750173	-0.564083516197	-0.902268967918	10	0.456866467936	0.0801535032713
wnoise_880	cosine	24.0	0.0	11.8065860682	0.596793177502	14.183003511	2.80081156319	-0.313468052758	1.18175116572	1.95942609567	-2.84654604529	4.80597214096	-0.688352151869	-0.693141024882	10	0.456584440927	0.0877792368637
wnoise_931	cosine	24.0	0.0	7.47257753873	3.05326843259	14.2699843886	3.17442095631	-0.126087984286	0.975915069052	1.30142929325	-2.56917353648	3.87060282973	-0.506555619841	-0.931819638951	10	0.456353692457	0.161453863553
wnoise_652	cosine	24.0	0.0	12.6265707437	5.25450157294	17.2160582773	1.603798549	0.0616514686456	0.85531754955	1.54105147745	-2.25589830448	3.79694978193	-0.683120987497	-1.75672739786	10	0.45606981332	0.15314334932
wnoise_356	cosine	24.0	0.0	21.0839056337	3.6625594079	16.6265707437	1.57454874973	0.288772721949	1.11918050169	2.98584526792	-2.10818112033	5.09402638825	-1.41631344628	-2.96955489375	10	0.455313626881	0.0958279442847
wnoise_996	cosine	24.0	0.0	0.866927462855	1.85452093044	3.65275205981	1.17303726841	0.388526104933	0.739245596759	1.71299749808	-0.895831150128	2.60882864821	-1.9121879138	-3.91237635685	10	0.454748504914	0.0896456101264
wnoise_441	cosine	24.0	0.0	14.5532015798	1.2665331064	9.89362231527	2.30654422436	-0.0322048347709	1.19313423184	3.26297889214	-1.70173948628	4.96471837842	-1.9174373742	-0.671567783069	10	0.453380547252	0.0689704109148
wnoise_481	cosine	24.0	0.0	6.69891563922	5.69800099653	17.6383207685	4.99612429934	-0.190902478833	0.792626533116	1.17373161971	-1.94333644835	3.11706806806	-0.603977566883	-0.949714246045	10	0.453249739532	0.10471526667
wnoise_0	cosine	24.0	0.0	14.1582439418	1.89880592608	5.90221168045	4.34661165227	-0.415623776725	0.986859201831	2.13032333278	-2.29599613989	4.42631947267	-0.927842732733	-0.450171436243	10	0.453209339852	0.120321037222
wnoise_624	cosine	24.0	0.0	20.6265707437	5.25450157294	8.4806480773	1.72030900597	0.368295997782	1.01426645419	2.71756483003	-1.02861803084	3.74618286087	-2.64195721692	-2.37346958616	10	0.452204268136	0.0431939488076
wnoise_883	cosine	24.0	0.0	14.0	4.85124448954	20.5087160142	2.87665651149	-0.145646183383	0.969166871829	1.7063824005	-1.6839318151	3.3903142156	-1.01333224136	-0.666870606481	10	0.451782938392	0.0719342396893
wnoise_199	cosine	24.0	0.0	12.5228799832	2.32439294106	4.1725302516	5.95432920306	-0.306138906668	0.836611253617	1.47172008414	-2.05136844026	3.5230885244	-0.717433326581	-0.418226382728	10	0.451196665658	0.113551862814
wnoise_606	cosine	24.0	0.0	15.9112937297	4.00615039528	22.0	2.92142317246	-0.059620056684	1.18249089335	2.77497543922	-2.15715117363	4.93212661285	-1.28640749575	-0.762031380333	10	0.449898476715	0.0529565638241
wnoise_797	cosine	24.0	0.0	12.5274224613	5.43588355652	1.92358641791	3.42009630342	-0.249179991958	0.848113262107	1.5779621872	-2.0311617187	3.6091239059	-0.776876687204	-0.150436813649	10	0.449840596593	0.0831211120287
wnoise_816	cosine	24.0	0.0	11.0	5.26777551663	6.47925783314	2.55816590109	-0.110573282735	0.948305208969	1.42071784094	-2.2878735918	3.70859143274	-0.62097742027	-1.14649876495	10	0.449732309939	0.0948147627177
wnoise_631	cosine	24.0	0.0	18.0	-0.0	21.4078392824	0.919231468683	0.203769993435	0.820183269125	1.91653151648	-1.40031511681	3.31684663329	-1.36864302433	-3.19695034673	10	0.449658302426	0.0799886584145
wnoise_386	cosine	24.0	0.0	21.5862651258	3.15885872439	15.5087160142	6.04908694001	-0.339891469086	0.757296599337	0.897941014125	-2.23864616073	3.13658717486	-0.401108951417	-0.233530751221	10	0.448909146057	0.13988018987
wnoise_576	cosine	24.0	0.0	19.6291654465	4.39511658585	22.7756899971	3.37183124925	0.00348174572067	1.07744553043	1.83583992402	-2.11746174703	3.95330167105	-0.867000278326	-1.88628726772	10	0.448731978943	0.113179935845
wnoise_975	cosine	24.0	0.0	7.30859444253	4.14193104596	12.0	8.19698641899	0.101232048046	1.01024382823	3.01606676228	-1.1631075226	4.17917428488	-2.5931108721	-1.32816883766	10	0.448013563681	0.0833675755991
wnoise_684	cosine	24.0	0.0	7.70513087371	5.55411034318	21.1784258434	2.46865396366	0.0522304082585	1.18047999368	2.37213296863	-3.17739996596	5.54953293459	-0.74656417009	-1.1787535669	10	0.447911085606	0.104202262515
wnoise_359	cosine	24.0	0.0	11.6527520598	1.17303726841	13.7654948165	2.44372245042	0.153943741337	0.88887222251	2.83281106815	-1.81084605449	4.64365712264	-1.56435775483	-2.11831801114	10	0.447163021527	0.127299075477
wnoise_778	cosine	24.0	0.0	14.9265257499	3.70652187599	0.93857222784	2.07751149755	0.18205922674	0.773353231412	1.76057511817	-1.4982964533	3.25887157147	-1.17505124856	-3.59130401864	10	0.447037842762	0.0686572890074
wnoise_672	cosine	24.0	0.0	21.7194055723	3.34660979333	6.32794505309	2.96866939361	0.0493797409114	0.985489647009	1.9173362044	-1.49058572383	3.40792192823	-1.28629717416	-0.932028181874	10	0.446395239541	0.0723889711424
wnoise_430	cosine	24.0	0.0	0.387835042963	2.142827241	2.19341393181	0.596793177502	-0.0202780026485	0.984027802784	1.63353819572	-2.53298750621	4.16652570193	-0.644905745376	-1.73860512084	10	0.446046642591	0.131986185424
wnoise_971	cosine	24.0	0.0	0.480648077297	1.72030900597	19.6321171897	1.74801327107	0.256018047762	0.995141768345	1.93117843015	-1.6257733264	3.55695175655	-1.18785220473	-3.0456244955	10	0.445923952356	0.0918282809362
wnoise_76	cosine	24.0	0.0	1.76549481646	2.44372245042	23.0642504355	2.37211133425	0.177595473444	0.890377366743	1.6807176156	-1.4544234623	3.1351410779	-1.1555902797	-7.42804060448	10	0.445163089637	0.093753893811
wnoise_436	cosine	24.0	0.0	6.0	2.60278812757	10.6781988415	3.24183107044	-0.632354412224	1.05046030545	1.52682819053	-3.15111151785	4.67793970838	-0.484536387202	-0.153064004186	10	0.444857326753	0.0769636768229
wnoise_518	cosine	24.0	0.0	14.4851968016	4.00040485015	22.7262263099	6.22890599832	-0.425212397582	1.14260264512	1.8690518815	-2.23908262736	4.10813450886	-0.834740021945	-0.365767533564	10	0.444657789534	0.087587594387
wnoise_257	cosine	24.0	0.0	7.28890482244	5.59148061681	11.257024128	2.21403669434	-0.241162556703	0.919318959003	1.24967388574	-2.43155042915	3.68122431489	-0.513941175457	-1.39815195456	10	0.443848083293	0.0874738616301
wnoise_636	cosine	24.0	0.0	18.0	3.86084803747	10.9265257499	3.08884297622	0.285000100629	0.917742581544	1.79293581684	-1.52498356679	3.31791938363	-1.17570828689	-5.39722172656	10	0.443325560152	0.0661168406788
wnoise_398	cosine	24.0	0.0	19.0	1.61829412616	12.666959956	3.5280955003	-0.149006683205	1.03003549554	1.78870191864	-2.10813877772	3.89684069636	-0.848474463609	-0.846142421811	10	0.443258681699	0.0651054473875
wnoise_49	cosine	24.0	0.0	1.0	6.92645947163	10.1661891793	4.28170948431	0.277164470294	0.91831875197	3.39189993685	-1.14986179777	4.54176173462	-2.94983270462	-1.75618282387	10	0.44307037661	0.128663669894
wnoise_309	cosine	24.0	0.0	16.1934139318	0.596793177502	19.8065860682	0.596793177502	-0.232016269439	0.837411944121	1.20101124882	-1.8899661483	3.09097739712	-0.635467069027	-0.855296792404	10	0.443053533673	0.0991930759751
wnoise_903	cosine	24.0	0.0	6.8417560582	2.91412640947	10.7710034118	3.65635217916	0.423982670507	0.940622764793	2.54174027241	-1.46904738417	4.01078765658	-1.73019624813	-3.38875847603	10	0.442692442865	0.10880072519
wnoise_395	cosine	24.0	0.0	6.21053712258	3.45409528853	3.29959227484	2.90298696756	-0.0581271794202	1.02364708492	2.32371193533	-1.99331225586	4.31702419119	-1.16575410024	-0.683840772376	10	0.441988615239	0.132721973955
wnoise_47	cosine	24.0	0.0	18.7479538744	1.84211464391	13.4725775387	5.43588355652	-0.178712002062	1.18352568846	2.38581346157	-2.78720650071	5.17301996228	-0.855987333899	-0.552813980153	10	0.441945879906	0.0858836761669
wnoise_550	cosine	24.0	0.0	1.6088840807	0.799572224589	6.10730203308	4.64774912159	0.0592637397613	0.96785403645	2.20906950762	-1.68444464433	3.89351415195	-1.31145271829	-2.04259019146	10	0.441888951263	0.0865671985545
wnoise_129	cosine	24.0	0.0	16.387835043	2.142827241	18.3472479402	1.17303726841	-0.399320150425	1.00384669914	1.11817644495	-2.73151200298	3.84968844793	-0.409361717514	-0.401365162817	10	0.440978137271	0.0846791824522
wnoise_655	cosine	24.0	0.0	15.3616792315	2.39718845181	20.5921607176	0.919231468683	-0.33425887289	0.96439031548	1.28196513247	-1.84453304516	3.12649817763	-0.695007951109	-0.35624876908	10	0.440572502443	0.0451063886965
wnoise_681	cosine	24.0	0.0	2.21518531451	1.86166372673	22.0	4.54405463774	0.321850562239	0.810882471503	1.68206988156	-1.27599268203	2.95806256359	-1.31824414454	-3.27177711586	10	0.440539691717	0.0795078149752
wnoise_464	cosine	24.0	0.0	23.5507977466	2.15954495352	19.0	2.74282281146	-0.0765243784692	1.19741537709	2.2115377972	-2.84885540232	5.06039319952	-0.776289942761	-1.76921137355	10	0.440253332344	0.0747649690384
wnoise_740	cosine	24.0	0.0	3.16773037247	2.07163824845	12.0298209376	4.76138803381	0.179007152645	0.803489326299	1.40055542877	-1.40227073169	2.80282616046	-0.998776767652	-2.29936942541	10	0.440152918789	0.107353212259
wnoise_218	cosine	24.0	0.0	8.34724794019	1.17303726841	0.744509067602	2.73088861497	0.117565921484	1.04817874372	2.50347174224	-2.45074213675	4.95421387899	-1.02151577055	-1.19521238725	10	0.440028021988	0.0853961205815
wnoise_937	cosine	24.0	0.0	14.0	-0.0	12.0	-0.0	0.171891612072	0.943233877014	1.93535805448	-1.47233405128	3.40769210576	-1.31448298217	-2.50046763212	10	0.439868652781	0.049829363479
wnoise_469	cosine	24.0	0.0	20.7916084561	3.0370309362	13.7490009896	4.12966108836	0.0412559025048	0.628151021	1.39874449326	-1.30083228405	2.69957677731	-1.07526889547	-1.24173246327	10	0.43982247271	0.0947762906945
wnoise_648	cosine	24.0	0.0	21.8791190288	7.96913685745	21.2601463074	2.82557472461	-0.271555506395	1.05734363545	2.54922465653	-2.12291831995	4.67214297648	-1.20081146438	-0.843284003768	10	0.43955867658	0.137633244208
wnoise_212	cosine	24.0	0.0	23.6856664031	3.8087254657	2.59216071758	0.919231468683	0.223041097847	0.986023659305	2.21145689798	-1.53991667167	3.75137356965	-1.43608867847	-2.31585362168	10	0.438903611154	0.122629910798
wnoise_612	cosine	24.0	0.0	22.1926060813	4.75758262904	2.77100341181	2.90941749526	0.193491408605	0.926486680669	2.01701715876	-1.71877007064	3.7357872294	-1.17352355223	-1.95832653184	10	0.438804208774	0.0929257912197
wnoise_25	cosine	24.0	0.0	11.3085944425	4.14193104596	24.0	3.90607618393	-0.565500829805	1.02830199135	1.13079482872	-3.12534351179	4.25613834051	-0.361814573167	-0.066002608463	10	0.43840902418	0.10891897628
wnoise_293	cosine	24.0	0.0	7.4137348742	5.068126883	5.78946287742	1.68202844225	-0.138389581004	0.999049726104	1.51333462708	-1.72976660876	3.24310123584	-0.87487792828	-1.2061850173	10	0.438358178214	0.07270129947
wnoise_229	cosine	24.0	0.0	10.2601463074	4.25406434878	6.1582439418	3.56469052327	0.297372057419	0.876934552776	2.02506807663	-1.29811597476	3.32318405139	-1.56000551261	-13.4208593356	10	0.43804074152	0.0832992924992
wnoise_458	cosine	24.0	0.0	23.4725775387	6.21694335037	13.8910583707	4.69510012902	-0.125954993551	0.996665270323	1.74555999606	-2.44779890486	4.19335890092	-0.713114133924	-1.05227617835	10	0.437952455845	0.0932092376063
wnoise_34	cosine	24.0	0.0	20.4806480773	1.72030900597	0.0	-0.0	0.0896637360873	0.883462046896	2.01889568564	-1.10382511715	3.12272080279	-1.82899958904	-1.04498888157	10	0.437646536376	0.100545131557
wnoise_892	cosine	24.0	0.0	3.14614158227	3.37612608201	22.4137348742	3.37273859904	0.196472552947	0.953739181076	2.39027754675	-1.79172093067	4.18199847742	-1.33406799342	-2.69931131836	10	0.437494078899	0.056927277422
wnoise_463	cosine	24.0	0.0	19.8065860682	0.596793177502	5.30859444253	5.12417284751	-0.0155737112138	1.0629614458	1.69963724758	-1.87863189777	3.57826914535	-0.904720743642	-0.803712384523	10	0.437049982534	0.0914596489618
wnoise_357	cosine	24.0	0.0	16.0	1.75341741203	13.2737736901	1.5949481447	-0.0881747647825	1.08344542682	2.29767825244	-2.44180373861	4.73948199105	-0.940975810672	-1.01704589324	10	0.436829247039	0.0898771805281
wnoise_489	cosine	24.0	0.0	0.817983317735	1.33080773187	3.76549481646	2.44372245042	-0.374538958164	1.051343996	2.17210194312	-1.78604688351	3.95814882663	-1.21615057431	-0.282073669876	10	0.436702692241	0.0752760498474
wnoise_909	cosine	24.0	0.0	9.79549751387	4.93780256213	12.0764135821	3.42009630342	-0.141328164665	0.989481938183	1.93372830825	-1.7679583043	3.70168661255	-1.09376352573	-0.515613855955	10	0.436143162247	0.104170255158
wnoise_874	cosine	24.0	0.0	22.0570840431	1.78545209896	20.2045024861	4.49272085235	-0.286238769368	0.833968714903	2.17653662794	-2.05493954803	4.23147617597	-1.05917306912	-0.186527647329	10	0.436034440879	0.0919928361161
wnoise_480	cosine	24.0	0.0	15.8791190288	2.20255970458	12.6043118926	3.64205055291	-0.226354578011	0.80543703118	1.17040076357	-1.98123090973	3.1516316733	-0.590744247842	-0.532510312564	10	0.435078293886	0.0617396958755
wnoise_783	cosine	24.0	0.0	1.61655906951	5.42133970882	6.21053712258	1.68202844225	0.0906746015899	0.82304296928	1.84803052238	-1.44857075512	3.2966012775	-1.27576130876	-1.32785394281	10	0.435032653622	0.0394067643227
wnoise_319	cosine	24.0	0.0	21.0579500156	1.61725617811	0.0821024194076	3.71377478973	-0.241348392491	0.829897417565	1.37864495241	-2.02502434518	3.40366929759	-0.680804137339	-0.379624020686	10	0.434955243256	0.0600094216382
wnoise_952	cosine	24.0	0.0	1.35982239082	1.76078408184	3.76549481646	2.44372245042	0.172637370103	1.03688503873	2.91682974999	-1.40661619524	4.32344594523	-2.07365005455	-1.46156064245	10	0.434648706592	0.116983066101
wnoise_879	cosine	24.0	0.0	4.65973937593	6.71787092082	2.26998438859	3.17442095631	-0.0761567772937	0.975092115741	2.23808713828	-1.74110490641	3.97919204469	-1.28544071643	-0.691726160599	10	0.434541555137	0.133138461533
wnoise_607	cosine	24.0	0.0	6.0	8.19698641899	3.50047530469	2.96866939361	0.00380712533647	0.965415987252	2.68069444064	-1.72112313298	4.40181757362	-1.55752623928	-0.824341043657	10	0.434348560914	0.0922616661762
wnoise_544	cosine	24.0	0.0	7.13706287245	5.26599170429	12.2169383441	1.92413569559	0.376339046037	0.880562045996	1.62500436063	-1.66853983317	3.2935441938	-0.973908041226	-192.91961834	10	0.434043119192	0.127443717807
wnoise_870	cosine	24.0	0.0	23.8065860682	0.596793177502	2.0	-0.0	0.138556290917	0.897394382397	1.74118032469	-1.58320667432	3.32438699901	-1.0997808138	-1.93223569985	10	0.43386429817	0.0718588345619
wnoise_385	cosine	24.0	0.0	13.8274697484	3.90226272051	10.8417560582	5.64993487287	0.134613045102	0.957686662297	2.08010051979	-1.65975204223	3.73985256202	-1.2532598044	-1.25849172917	10	0.433859428913	0.0729490580058
wnoise_391	cosine	24.0	0.0	8.06425043547	3.96737988367	3.0	5.26777551663	-0.0334764917908	0.909438115482	1.75557020317	-1.69514505548	3.45071525865	-1.03564600415	-1.12941182805	10	0.433513535898	0.0661469190141
wnoise_100	cosine	24.0	0.0	4.86160708186	3.13197017693	13.6597393759	5.09068209259	0.10792775937	0.888761873896	1.92590102635	-1.0690315689	2.99493259525	-1.80153802973	-1.20170255072	10	0.433484320467	0.06510881913
wnoise_261	cosine	24.0	0.0	17.9142101789	3.88251210499	5.71109517756	3.47129802051	-0.0845867785003	0.899564574571	1.72345518761	-1.77699604543	3.50045123304	-0.969870018587	-0.730933997354	10	0.43348297996	0.143915159923
wnoise_371	cosine	24.0	0.0	16.0	5.69182430834e-08	18.0	-0.0	0.346705728171	0.872304921613	1.9402652354	-0.949031896893	2.88929713229	-2.04446788538	-2.03980712649	10	0.433247715328	0.0616994094521
wnoise_204	cosine	24.0	0.0	18.2345051835	2.44372245042	21.4891428956	2.17443147181	-0.156505261714	0.983320122087	2.73231432809	-1.90407910194	4.63639343003	-1.43497942145	-0.354807611666	10	0.433174441656	0.0765423969122
wnoise_997	cosine	24.0	0.0	13.2737736901	4.3096273641	22.0	8.19698641899	0.187729574711	1.18042738989	2.34966938988	-2.21578127472	4.5654506646	-1.06042478862	-1.94992481403	10	0.432737989781	0.068341920905
wnoise_316	cosine	24.0	0.0	6.16701156496	2.27553950513	10.4260504452	1.76813307203	-0.181293055948	1.11788591603	2.04274777533	-2.22221815482	4.26496593015	-0.919238181409	-0.639410714291	10	0.432607311973	0.0927849939569
wnoise_603	cosine	24.0	0.0	20.8274697484	4.02980033221	13.7954975139	4.93780256213	-0.21566592518	1.22062947079	2.52864723844	-2.20331697103	4.73196420947	-1.14765477309	-0.739943185301	10	0.431564353487	0.0919291179199
wnoise_16	cosine	24.0	0.0	10.9357495645	2.37211133425	7.67520526668	3.93185548501	-0.105430240059	0.975993022243	1.86376819509	-1.69529648983	3.55906468492	-1.09937595357	-1.34295944324	10	0.43134751887	0.0876167324647
wnoise_877	cosine	24.0	0.0	8.8417560582	3.70387026017	20.8969358193	6.29609134538	-0.124674473022	0.976786562168	1.55212904888	-1.56929235392	3.1214214028	-0.989063028952	-0.738118329646	10	0.431089076727	0.117519936859
wnoise_28	cosine	24.0	0.0	0.132316914665	6.06761649217	2.68351211639	4.22977068862	0.149144005131	0.944957959606	2.25300694622	-1.98103748373	4.23404442995	-1.13728637884	-3.56672965306	10	0.430959082346	0.0834433340576
wnoise_888	cosine	24.0	0.0	1.30108436078	5.69800099653	12.2446997672	2.68549941893	-0.117315511594	0.926249071341	2.12070919678	-1.90421188688	4.02492108366	-1.11369391788	-0.815639218113	10	0.430868472001	0.0933331348061
wnoise_598	cosine	24.0	0.0	10.8600388159	1.79176760737	9.38596568587	4.09126793203	-0.175415342743	1.02639761768	2.4906431402	-2.33682136849	4.82746450869	-1.06582521616	-0.75852684056	10	0.430823115717	0.146552714004
wnoise_956	cosine	24.0	0.0	12.4226794497	1.70160186205	10.0	2.55175245616	-0.110905328316	0.760799727596	1.53856260035	-1.64038129702	3.17894389737	-0.937929860055	-1.08714273201	10	0.430630413689	0.0620869759276
wnoise_84	cosine	24.0	0.0	2.94204998438	1.61725617811	1.25447080295	4.72663094618	-0.0116666506276	0.970573519014	1.7007208873	-1.7008292521	3.4015501394	-0.999936287079	-1.68161350107	10	0.430543121138	0.0885142307631
wnoise_904	cosine	24.0	0.0	2.79549751387	0.984781760655	9.46374596477	4.98033611217	0.0162741823383	0.953924015327	1.61260296178	-1.98478849032	3.5973914521	-0.812481012282	-1.16492501499	10	0.430281957886	0.0714681854383
wnoise_922	cosine	24.0	0.0	18.0	3.86084803747	15.4467984202	1.2665331064	-0.0272655317723	1.05092064607	1.72121687838	-2.17070153386	3.89191841224	-0.792931156832	-1.12423338699	10	0.430061906145	0.0685696157409
wnoise_345	cosine	24.0	0.0	22.9265257499	3.08884297622	0.553201579823	1.2665331064	-0.160071363978	0.948541443144	1.93979892736	-1.89749466825	3.83729359561	-1.02229479735	-0.781587490766	10	0.429928301898	0.0649858047463
wnoise_136	cosine	24.0	0.0	20.9668313678	2.56137199824	17.612164957	2.142827241	0.227019710843	1.11026459504	2.18109243822	-1.64177513216	3.82286757038	-1.3284964521	-1.7172265163	10	0.429518752053	0.0742155130725
wnoise_900	cosine	24.0	0.0	9.80070010645	2.75710010018	7.3338103715	3.02579477392	-0.124468568539	0.947489428966	2.028850029	-1.7908761963	3.8197262253	-1.13288123053	-0.74723258003	10	0.429333193465	0.084686934566
wnoise_161	cosine	24.0	0.0	0.193413931812	0.596793177502	21.6088840807	0.799572224589	0.102699331522	0.705257676221	2.0874203076	-1.01649205873	3.10391236633	-2.05355299107	-3.42138844917	10	0.428841668092	0.0909266100043
wnoise_475	cosine	24.0	0.0	7.9378405091	2.381848067	12.0	1.56375298155	-0.0398885589524	0.970844969768	1.99750995294	-1.99926160586	3.9967715588	-0.999123850068	-0.907074650758	10	0.428636456118	0.0579911289443
wnoise_225	cosine	24.0	0.0	2.93574956453	2.37211133425	0.0682254453346	2.89655864985	-0.132784222375	0.925566852168	1.69770492794	-1.81667899205	3.51438391999	-0.934510133804	-0.671592095943	10	0.428568260556	0.135009132293
wnoise_135	cosine	24.0	0.0	2.79549751387	0.984781760655	22.3911159193	0.799572224589	-0.00614376416871	0.900988316984	1.83667290678	-1.64005704588	3.47672995266	-1.11988355002	-1.21673283901	10	0.427906581142	0.0759652221001
wnoise_148	cosine	24.0	0.0	0.439118370242	4.92244697569	17.3546944216	1.8250946313	-0.209273966978	1.03752224925	1.61027027863	-2.3043918111	3.91466208973	-0.69878319775	-0.709117621416	10	0.427886903257	0.137136795344
wnoise_988	cosine	24.0	0.0	23.4940607021	3.509093144	2.72622630994	1.5949481447	0.0584846873497	0.931209376738	2.11128268761	-1.55417520931	3.66545789692	-1.35845860554	-1.64088984496	10	0.426867410053	0.0878266714919
wnoise_340	cosine	24.0	0.0	10.183003511	2.80081156319	8.0	3.69205346632	0.0405322921681	1.04264260867	1.57292848466	-2.0528302397	3.62575872436	-0.766224334697	-1.25802969308	10	0.426577296238	0.0841725301343
wnoise_671	cosine	24.0	0.0	10.8103502309	4.35865661078	23.8833792475	2.82877880088	0.0111952572387	1.06844661861	2.27140510907	-2.57712541814	4.84853052721	-0.881371582881	-1.4825907208	10	0.425878057594	0.055302245523
wnoise_98	cosine	24.0	0.0	21.5087160142	2.69509115014	1.08083074325	1.79540819318	0.385403318037	0.948851720028	2.17460728621	-2.01030137643	4.18490866264	-1.08173197895	-7.3443000307	10	0.425613261696	0.0939289736547
wnoise_417	cosine	24.0	0.0	3.92040214566	3.59001895722	7.34755656398	3.57077453442	-0.15984235887	0.893006593496	1.51767628366	-2.39575806346	3.91343434712	-0.6334847858	-0.939084799496	10	0.425540115334	0.114428957634
wnoise_833	cosine	24.0	0.0	18.0	6.57992211072	5.84641143318	1.65366460476	-0.206818342305	1.00905873175	2.20827653368	-1.6055378989	3.81381443258	-1.37541227472	-0.616569113935	10	0.425330415728	0.0895967987037
wnoise_373	cosine	24.0	0.0	23.6527520598	1.17303726841	1.76549481646	2.44372245042	-0.653733563491	0.839723220395	0.555189114638	-2.41786128786	2.9730504025	-0.229619919648	0.0211390994689	10	0.425130887954	0.0872352093874
wnoise_654	cosine	24.0	0.0	15.0579500156	1.61725617811	16.4334990743	4.1144647718	-0.179813336883	0.930162723214	1.81843081666	-1.66576057051	3.48419138717	-1.09165197499	-0.583128983615	10	0.424727972729	0.0672122457501
wnoise_304	cosine	24.0	0.0	2.38783504296	2.142827241	4.34724794019	1.17303726841	-0.327432097523	0.892999596307	1.62374136124	-2.59618805569	4.21992941693	-0.625432875589	-0.558846131037	10	0.424384748602	0.0612894644647
wnoise_367	cosine	24.0	0.0	20.0	1.98907853562	14.0764135821	3.42009630342	-0.103552060027	1.05601605113	2.12357321398	-2.09470886393	4.21828207791	-1.01377964764	-2.15962463867	10	0.424311616163	0.0757886423814
wnoise_590	cosine	24.0	0.0	20.0	4.4973750031	0.626570743689	4.30211950071	0.136986300966	1.2416880293	3.3136177151	-2.45735310305	5.77097081815	-1.34844996878	-0.831904363225	10	0.423623284899	0.0642073336634
wnoise_742	cosine	24.0	0.0	6.0	1.98907853562	13.1208809712	2.42134376531	-0.254130812376	0.881541300592	1.28599810635	-1.70360978756	2.98960789391	-0.754866587255	-0.268409292912	10	0.423441804965	0.0759949530529
wnoise_405	cosine	24.0	0.0	14.0	2.55175245616	19.1112640359	4.65270754417	0.126875526713	0.928704361102	2.89371641419	-1.97349169136	4.86720810555	-1.46629267651	-1.98537935721	10	0.423428551032	0.0602708825223
wnoise_317	cosine	24.0	0.0	12.0	-0.0	15.4078392824	0.919231468683	0.257525274676	1.07042915062	3.25051413754	-1.40006103447	4.65057517201	-2.32169459581	-2.88635184163	10	0.423373994711	0.058335783366
wnoise_75	cosine	24.0	0.0	0.576324633752	4.01113418425	14.6265707437	4.30211950071	-0.222170749299	1.18205772586	2.28130389741	-2.78762912217	5.06893301958	-0.818367077337	-0.672237189638	10	0.423251876863	0.0901415409387
wnoise_804	cosine	24.0	0.0	1.63211718968	3.48670402781	20.0821024194	3.71377478973	-0.037208914352	1.08369996348	1.92493099488	-1.97744538535	3.90237638023	-0.973443316888	-0.909804394689	10	0.423024275547	0.0684262240926
wnoise_403	cosine	24.0	0.0	11.0685535034	2.7419659261	15.3888040047	3.68676998156	-0.139225717629	1.10602013402	1.75552928891	-2.21746781839	3.9729971073	-0.791681969114	-0.94119021107	10	0.422927456978	0.0828191877227
wnoise_942	cosine	24.0	0.0	12.5402421379	2.51988829562	9.84641143318	1.65366460476	0.119813309788	0.915730339314	2.27087146834	-1.42280809327	3.69367956161	-1.59604902382	-2.10554673682	10	0.422885626472	0.0804994357916
wnoise_947	cosine	24.0	0.0	8.0	-0.0	11.6488550666	2.28210146673	0.00067063012475	1.16032285535	1.86905432865	-3.68497601523	5.55403034388	-0.507209360638	-1.71059224226	10	0.422621075182	0.039377991823
wnoise_919	cosine	24.0	0.0	14.9208440654	3.42259614182	23.5996319376	2.3487177839	-0.275621960862	0.894942990817	1.57226018472	-2.73990044931	4.31216063403	-0.573838434574	-0.529964699445	10	0.422269817875	0.0848033088072
wnoise_343	cosine	24.0	0.0	16.750605968	3.98190184734	4.44920225335	5.83022906124	0.059749021616	0.971200247111	2.21673724911	-2.10143940386	4.31817665297	-1.05486612892	-1.27816188445	10	0.422077976747	0.0489455245968
wnoise_557	cosine	24.0	0.0	0.795497513868	0.984781760655	3.80658606819	0.596793177502	0.146326268253	1.0828334067	2.80534914846	-1.9638396872	4.76918883566	-1.4285021159	-2.69302481761	10	0.421902803271	0.0930406808203
wnoise_808	cosine	24.0	0.0	10.0	8.19698641899	22.7262263099	4.3096273641	0.0951637288954	0.812732177701	1.76092640342	-1.03352060968	2.7944470131	-1.70381353495	-1.50730252897	10	0.421555276435	0.057010161446
